SMILES,Name,pIC50,IC50,mol,mw,logp,hbd,hba,max_ring_size,ro5_ok
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccc(cc5)OC,CHEMBL242600,7.4,0.03981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9af0>,489.21984623200007,5.037120000000004,0,7,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccccc5OC,CHEMBL390429,7.4,0.03981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9b60>,489.21984623200007,5.037120000000004,0,7,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C5CCOCC5,CHEMBL242598,5.4,3.981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9bd0>,467.23549629600006,4.255520000000003,0,7,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C5CCC(CC5)C,CHEMBL243860,6.9,0.12589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9c40>,479.2718818040001,5.655220000000006,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C5CCCC5,CHEMBL243859,6.1,0.7943282347242823,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9cb0>,451.2405816760001,5.0191200000000045,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C(C)(C)C,CHEMBL243474,6.4,0.3981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9d20>,439.2405816760001,4.659020000000004,0,6,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C(C)C,CHEMBL243901,5.9,1.2589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9d90>,425.2249316120001,4.484920000000004,0,6,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C(F)(F)F,CHEMBL243900,6.5,0.31622776601683794,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9e00>,451.16536604800007,4.380320000000004,0,6,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)C,CHEMBL243899,6.1,0.7943282347242823,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9e70>,397.1936314840001,3.669940000000002,0,6,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccc(c5)F,CHEMBL244280,6.6,0.25118864315095824,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9ee0>,477.19985973600006,5.167620000000005,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccc(cc5)Cl,CHEMBL244279,7.6,0.025118864315095822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9f50>,493.17030919600006,5.681920000000006,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccc(c5)Cl,CHEMBL244278,7.1,0.07943282347242822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8a9fc0>,493.17030919600006,5.681920000000005,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccccc5Cl,CHEMBL244087,7.2,0.0630957344480193,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa030>,493.17030919600006,5.681920000000006,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccn5C,CHEMBL395743,6.6,0.25118864315095824,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa0a0>,462.2201805800001,4.367020000000004,0,7,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccs5,CHEMBL244086,6.9,0.12589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa110>,465.16570248400006,5.090020000000005,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccncc5,CHEMBL244085,6.1,0.7943282347242823,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa180>,460.2045305160001,4.4235200000000034,0,7,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccccn5,CHEMBL243898,6.6,0.25118864315095824,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa1f0>,460.2045305160001,4.4235200000000034,0,7,7,True
Cc1ccc(cc1)c2nnc(n2C)SCCCN3CCc4ccc(cc4CC3)c5cc(on5)C,CHEMBL395742,7.6,0.025118864315095822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa260>,473.22493161200003,5.336940000000006,0,6,7,False
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccc(cc5)C#N,CHEMBL243896,7.7,0.01995262314968879,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa2d0>,484.2045305160001,4.900200000000004,0,7,7,True
Cc1cc(no1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccccc5,CHEMBL243709,5.7,1.9952623149688788,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa340>,459.2092815480001,5.028520000000005,0,6,7,False
Cc1cnc(o1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccn5C,CHEMBL244277,6.3,0.5011872336272725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa3b0>,462.2201805800001,4.367020000000004,0,7,7,True
Cc1cnc(o1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5ccc6c(c5)cc[nH]6,CHEMBL244276,7.4,0.03981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa420>,498.2201805800001,5.509820000000006,1,7,7,False
Cc1cnc(o1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cc6ccccc6[nH]5,CHEMBL397429,7.3,0.050118723362727255,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa490>,498.2201805800001,5.509820000000005,1,7,7,False
Cc1cnc(o1)c2ccc3c(c2)CCN(CC3)CCCSc4nnc(n4C)c5cccs5,CHEMBL244275,6.5,0.31622776601683794,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa500>,465.16570248400006,5.090020000000005,0,6,7,False
CCN(CC)C(C)CCCNc1nccc(n1)NCc2ccc(cc2Cl)Cl,CHEMBL233047,6.52,0.30199517204020193,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa570>,409.18000128799997,5.317900000000004,2,5,6,False
CN(C)C(=O)N1CC(=CC1(CCC(C(F)F)N)c2ccccc2)c3cc(ccc3F)F,CHEMBL395034,4.8,15.848931924611142,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa5e0>,435.1933753,4.613500000000004,2,4,6,True
CN(C)C(=O)N1CC(=CC1(CCCN)c2ccccc2)c3cc(ccc3F)F,CHEMBL395332,5.15,7.079457843841373,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa650>,385.19656886,3.9798000000000027,2,4,6,True
C1CC2(CCC1CN)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL3392292,5.75,1.778279410038923,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa6c0>,293.199093724,2.9624000000000015,2,4,6,True
C1CC2(CCC1CNCC(=O)N)OC3(C4CC5CC(C4)CC3C5)OO2,CHEMBL233781,5.57,2.691534803926914,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa730>,350.22055743999994,2.0786,3,6,6,True
c1cc(cc(c1)F)C2(CCN(CC2)CC(c3ccc4c(c3)CCC(=O)N4)O)O,CHEMBL237793,5.96,1.096478196143185,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa7a0>,384.18492087999994,2.727400000000001,3,5,6,True
CN(C)C(=O)C(c1ccc(cc1)c2ccc(cc2)F)C(C(=O)N3CCC(C3)F)N,CHEMBL237119,5.34,4.570881896148752,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa810>,401.19148348000004,2.5622,2,5,6,True
CN(C)C(=O)C(c1ccc(cc1)c2ccc3ncnn3c2)C(C(=O)N4CCC(C4)F)N,CHEMBL237337,4.07,85.11380382023759,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa880>,424.20230226000007,1.4658,2,8,6,True
CC(c1ccc(cc1)c2ccc(cc2)F)C(C(=O)N3CCC(C3)F)N,CHEMBL237336,5.96,1.096478196143185,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa8f0>,344.170019764,3.493900000000002,2,3,6,True
CCOc1cc(ccc1OC)CN2CCC(CC2)Nc3nc4cc(ccc4o3)S(=O)(=O)N,CHEMBL393718,5.46,3.467368504525317,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa960>,460.178040996,2.9590000000000005,3,9,6,True
CCOc1cc(ccc1Cl)CN2CCC(CC2)NC(=O)c3cccc(c3)S(=O)(=O)C,CHEMBL241330,5.89,1.288249551693135,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aa9d0>,450.13800602399994,3.5366000000000017,1,6,6,True
c1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCC4,CHEMBL559206,4.2,63.09573444801929,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaa40>,421.236541852,3.4304000000000023,0,6,6,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3ccc(cc3F)F)OC4CCN(CC4)C5CCCC5,CHEMBL392354,4.6,25.118864315095824,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaab0>,483.233348292,4.239600000000004,0,6,6,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3cc(cc(c3)F)F)OC4CCN(CC4)C5CCCC5,CHEMBL240567,5.1,7.943282347242822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aab20>,483.233348292,4.239600000000004,0,6,6,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCCC5)F,CHEMBL239963,4.7,19.952623149688787,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aab90>,465.242770104,4.100500000000004,0,6,6,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCCC5)Cl,CHEMBL239744,5.4,3.981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aac00>,481.213219564,4.614800000000004,0,6,6,True
c1cc(ccc1C#N)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCC5,CHEMBL239099,5.03,9.332543007969907,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aac70>,458.23179081999996,3.442980000000002,0,7,6,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OC4CCN(CC4)C5CCC5)Cl,CHEMBL540634,4.5,31.622776601683796,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aace0>,467.1975695,4.224700000000004,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4F)F,CHEMBL239724,4.5,31.622776601683796,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aad50>,457.21769822799996,3.7070000000000025,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4cc(cc(c4)F)F,CHEMBL392713,4.9,12.589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aadc0>,457.21769822799996,3.7070000000000025,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4)F,CHEMBL239300,4.6,25.118864315095824,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aae30>,439.22712003999993,3.5679000000000025,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4F)F,CHEMBL239299,5.8,1.584893192461114,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaea0>,457.21769822799996,3.7070000000000025,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4cc(cc(c4)F)F,CHEMBL239081,6.3,0.5011872336272725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaf10>,457.21769822799996,3.7070000000000025,0,6,6,True
CC1CCCN1CCCOc2ccc(cc2)N3CCN(CC3=O)C(=O)c4ccc(cc4)F,CHEMBL394144,4.7,19.952623149688787,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaf80>,439.22712003999993,3.5679000000000025,0,6,6,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3ccc(cc3F)F)OCCCN4CCCCCC4,CHEMBL238872,4.3,50.11872336272725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aaff0>,471.233348292,4.098700000000004,0,6,7,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3cc(cc(c3)F)F)OCCCN4CCCCCC4,CHEMBL238871,4.9,12.589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab060>,471.233348292,4.098700000000004,0,6,7,True
c1cc(ccc1C#N)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCCC4,CHEMBL400612,4.9,12.589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab0d0>,460.24744088399996,3.692180000000003,0,7,7,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCCC4)F,CHEMBL238870,4.9,12.589254117941662,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab140>,453.242770104,3.9596000000000036,0,6,7,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3cc(cc(c3)F)F)OCCCN4CCCC4,CHEMBL394015,5.1,7.943282347242822,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab1b0>,443.202048164,3.318500000000002,0,6,6,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCC4)F,CHEMBL429458,5.2,6.30957344480193,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab220>,425.211469976,3.179400000000002,0,6,6,True
c1cc(ccc1N2CCN(CC2=O)C(=O)c3cc(cc(c3)F)F)OCCCN4CCCCC4,CHEMBL240394,4.4,39.8107170553497,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab290>,457.217698228,3.7086000000000023,0,6,6,True
c1cc(ccc1C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCC4)F,CHEMBL240185,4.3,50.11872336272725,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab300>,439.22712004,3.5695000000000023,0,6,6,True
Cc1ccc(cc1)C(=O)N2CCN(C(=O)C2)c3ccc(cc3)OCCCN4CCCCC4,CHEMBL536991,4.5,31.622776601683796,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab370>,435.252191916,3.738820000000003,0,6,6,True
COc1ccc2c(c1)c(ccn2)C3CN(C(=O)O3)C4CCN(CC4)Cc5cc6ccccc6[nH]5,CHEMBL245568,5.8,1.584893192461114,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab3e0>,456.2161407560001,4.882600000000004,1,7,6,True
Cc1ccc(cc1C)CN2CCC(CC2)N3CC(OC3=O)c4ccnc5c4cc(cc5)OC,CHEMBL397395,5.2,6.30957344480193,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab450>,445.236541852,5.018140000000005,0,6,6,False
Cc1c(cccc1C(F)(F)F)CN(C2CCOCC2)C3CCNC3,CHEMBL391143,5.54,2.884031503126606,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab4c0>,342.19189808000004,3.356720000000001,1,3,6,True
c1cc(c(c(c1CN(C2CCOCC2)C3CCNC3)F)F)F,CHEMBL246519,5.92,1.2022644346174132,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab530>,314.160597952,2.4468000000000005,1,3,6,True
c1ccc(c(c1)CN(C2CCOCC2)C3CCNC3)C(F)(F)F,CHEMBL442272,5.96,1.096478196143185,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab5a0>,328.176248016,3.048300000000001,1,3,6,True
Cc1ccccc1CN(C2CCOCC2)C3CCNC3,CHEMBL397392,5.62,2.39883291901949,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab610>,274.204513452,2.3379200000000004,1,3,6,True
c1cc(c(c(c1)F)C(F)(F)F)CN(C2CCOCC2)C3CCNC3,CHEMBL245492,5.8,1.584893192461114,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab680>,346.166826204,3.187400000000001,1,3,6,True
CON=CCOc1ccc(cc1F)CN2CCC(CC2)NC(=O)c3cc(=O)c4ccc(cc4o3)F,CHEMBL245642,5.5,3.1622776601683795,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab6f0>,485.17622733999997,3.476600000000002,1,8,6,True
c1cc(c(cc1CN2CCC(CC2)NC(=O)c3cc(=O)c4ccc(cc4o3)F)F)OCC(F)(F)F,CHEMBL247689,5.8,1.584893192461114,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab760>,496.14214825199997,4.406700000000003,1,6,6,True
CC(C)(CCOc1ccc(cc1)CN2CCC(CC2)NC(=O)c3cc(=O)c4ccc(cc4o3)F)OC,CHEMBL247688,5.37,4.265795188015926,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab7d0>,496.2373503759999,4.520400000000004,1,7,6,True
CN(C)CCCOc1ccc(cc1F)CN2CCC(CC2)NC(=O)c3cc(=O)c4ccc(cc4o3)F,CHEMBL248296,4.19,64.56542290346549,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab840>,499.22826291199993,3.796100000000002,1,7,6,True
CN(C)C(=O)C(c1ccc(cc1)c2ccc(cc2)F)C(C(=O)N3CCC(C3)F)N,CHEMBL191067,5.34,4.570881896148752,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab8b0>,401.19148348000004,2.5622,2,5,6,True
CC(C1CCC(CC1)N(C)C(=O)C2CC2)C(C(=O)N3CCC(C3)F)N,CHEMBL392825,4.41,38.904514499428046,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab920>,353.247855484,1.9474000000000007,2,5,6,True
CC(C1CCC(CC1)N(C)C(=O)c2cccc(c2)F)C(C(=O)N3CCC(C3)F)N,CHEMBL245379,4.11,77.62471166286912,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ab990>,407.23843367200004,2.9903000000000004,2,5,6,True
c1cc(c(cc1F)F)S(=O)(=O)NC2CCC(CC2)C(C(=O)N3CCC(C3)F)N,CHEMBL395213,4.31,48.97788193684467,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aba00>,419.149047288,1.6996,3,6,6,True
CC(C(c1ccc2c(c1)oc(=O)[nH]2)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL246634,5.59,2.570395782768865,<rdkit.Chem.rdchem.Mol object at 0x733d8f8aba70>,386.164185436,2.6657000000000015,3,6,6,True
CC(C(c1ccc2c(c1)CCC(=O)N2)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL404851,5.07,8.511380382023761,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abae0>,398.200570944,3.115900000000002,3,5,6,True
CC(C(c1ccc2c(c1)CN(C(=O)N2)C)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL246816,5.51,3.090295432513592,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abb50>,413.21146997599993,3.208500000000002,3,6,6,True
CC(C(c1ccc2c(c1)CNC(=O)N2)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL246815,5.13,7.413102413009177,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abbc0>,399.19581991199993,2.866300000000001,4,6,6,True
CC(C(c1ccc2c(c1)OCC(=O)N2)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL246635,5.8,1.584893192461114,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abc30>,400.1798355,2.5621000000000005,3,6,6,True
CC(C(c1ccc2c(c1)COC(=O)N2)O)N3CCC(CC3)(c4ccc(cc4)F)O,CHEMBL401407,5.62,2.39883291901949,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abca0>,400.1798355,3.2933000000000017,3,6,6,True
CC(C(c1ccc2c(c1)CCC(=O)N2)O)N3CCC(CC3)(c4cccc(c4)OC)O,CHEMBL246818,4.96,10.964781961431852,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abd10>,410.22055743999994,2.9854000000000016,3,6,6,True
CC(C(c1ccc2c(c1)CCC(=O)N2)O)N3CCC(CC3)(c4cccc(c4)F)O,CHEMBL404852,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abd80>,398.200570944,3.115900000000002,3,5,6,True
Cc1ccc(cc1)C2(CCN(CC2)C(C)C(c3ccc4c(c3)CCC(=O)N4)O)O,CHEMBL247840,5.48,3.311311214825908,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abdf0>,394.2256428199999,3.2852200000000025,3,5,6,True
CC(C(c1ccc2c(c1)CCC(=O)N2)O)N3CCC(CC3)(c4ccc5c(c4)COCC5)O,CHEMBL246817,4.8,15.848931924611142,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abe60>,436.23620750399994,3.0495000000000014,3,6,6,True
c1cc(cc(c1)F)C2(CCN(CC2)CC(c3ccc4c(c3)CCC(=O)N4)O)O,CHEMBL246819,4.86,13.803842646028839,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abed0>,384.18492087999994,2.727400000000001,3,5,6,True
CC(C(c1ccc(cc1)O)O)N2CCC(CC2)(c3ccccc3)O,CHEMBL17350,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8abf40>,327.18344366,2.797700000000001,3,4,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCN(CC4)C(=O)C)c5ccccc5)F,CHEMBL250125,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac040>,478.238019072,3.2340000000000018,0,7,6,True
Cc1ccc(c(c1)N2CC(C(=N2)C(=O)C)(CCCN(C)C)c3ccccc3)F,CHEMBL247044,5.52,3.019951720402019,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac0b0>,381.221640736,4.178920000000003,0,4,6,True
Cc1c2c(c3cc(c(cc3n(c2=O)CC(CN)F)C4CCCCC4)C5CCCCC5)n[nH]1,CHEMBL398612,4.88,13.182567385564075,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac120>,438.27948996000003,5.578420000000004,3,5,6,False
Cc1c2c(c3cc(c(cc3n(c2=O)CCCN)C4CCCCC4)C5CCCCC5)n[nH]1,CHEMBL250481,5.28,5.248074602497724,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac190>,420.288911772,5.630420000000004,3,5,6,False
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCC(=O)N(CC4)C)c5ccccc5)F,CHEMBL251142,5.02,9.549925860214369,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac200>,478.238019072,3.2340000000000018,0,7,7,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCC(=O)NCC4)c5ccccc5)F,CHEMBL438876,4.77,16.98243652461746,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac270>,464.222369008,2.891800000000001,1,7,7,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCNCC4)c5ccccc5)F,CHEMBL401476,5.34,4.570881896148752,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac2e0>,436.227454388,2.975100000000001,1,6,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCO)c4ccccc4)F,CHEMBL250743,4.75,17.78279410038923,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac350>,368.15362075200005,3.0622000000000016,1,5,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN)c4ccccc4)F,CHEMBL250127,6.03,0.9332543007969906,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac3c0>,367.16960516399996,3.028600000000001,2,5,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCN(CC4)C(=O)C)c5ccccc5)Cl,CHEMBL250126,5.25,5.623413251903491,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac430>,494.208468532,3.748300000000003,0,7,6,True
Cc1ccc2c(c1)N3C(CO2)C(C(=N3)C(=O)C)(CCCN4CCOCC4)c5ccccc5,CHEMBL399378,5.2,6.30957344480193,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac4a0>,433.236541852,3.5714200000000025,0,6,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCOCC4)c5ccccc5)Cl,CHEMBL250533,5.48,3.311311214825908,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac510>,453.18191943599993,3.916400000000003,0,6,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN4CCOCC4)c5ccccc5)F,CHEMBL398478,5.22,6.025595860743581,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac580>,437.21146997599993,3.4021000000000017,0,6,6,True
Cc1ccc2c(c1)N3C(CO2)C(C(=N3)C(=O)C)(CCCN(C)C)c4ccccc4,CHEMBL250532,5.62,2.39883291901949,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac5f0>,391.22597716800004,3.8008200000000025,0,5,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN(C)C)c4ccccc4)Cl,CHEMBL429553,5.7,1.9952623149688788,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac660>,411.17135475199996,4.145800000000004,0,5,6,True
CC(=O)C1=NN2c3cc(ccc3OCC2C1(CCCN(C)C)c4ccccc4)F,CHEMBL250328,5.23,5.888436553555884,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac6d0>,395.20090529199996,3.6315000000000026,0,5,6,True
Cc1cc(cc(c1C#N)C)CN2CC(C(C2)N)C(=O)C3CCCC3C#N,CHEMBL399791,4.54,28.84031503126606,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac740>,350.210661452,2.443200000000001,2,5,6,True
Cc1cc(ccc1C#N)CN2CC(C(C2)N)C(=O)C3CCCC3C#N,CHEMBL429115,4.71,19.498445997580458,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac7b0>,336.195011388,2.13478,2,5,6,True
CC(c1ccc(cc1)C#N)N2CC(C(C2)N)C(=O)N3CCCC3C#N,CHEMBL249601,5.0,10.000000000000002,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac820>,337.19026035600007,1.3929599999999998,2,6,6,True
c1cc(ccc1CN2CC(C(C2)N)C(=O)N3CCCC3C#N)n4cncn4,CHEMBL399525,5.75,1.778279410038923,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac890>,365.1964083560001,0.5409799999999998,2,8,6,True
CC(=O)c1cccc(c1)NC(=O)NC2CCCCC2CN3CCCC(C3)Cc4ccc(cc4)F,CHEMBL250689,6.4,0.3981071705534969,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac900>,465.279155612,5.663300000000006,2,5,6,False
Cc1cccc(c1)NC(=O)c2ccc(o2)c3ccc(cc3)Cl,CHEMBL429663,4.57,26.91534803926914,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac970>,311.071306368,5.160720000000003,1,3,6,False
CN1CCCc2c1ccc(c2)NC(=O)c3ccc(o3)c4ccc(cc4)Cl,CHEMBL250877,5.28,5.248074602497724,<rdkit.Chem.rdchem.Mol object at 0x733d8f8ac9e0>,366.113505528,5.234700000000004,1,4,6,False
